,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED
2290,2015,1,16,5,DL,JFK,ATL,31.0,760,14.0,0
2291,2015,1,16,5,DL,TUL,ATL,-4.0,674,-9.0,0
2292,2015,1,16,5,EV,LAN,ORD,-5.0,179,-4.0,0
2293,2015,1,16,5,NK,ATL,IAH,2.0,689,-19.0,0
2294,2015,1,16,5,EV,MOT,DEN,-5.0,604,-16.0,0
2295,2015,1,16,5,DL,RSW,DTW,-4.0,1084,-2.0,0
2296,2015,1,16,5,WN,BDL,BWI,-5.0,283,-8.0,0
2297,2015,1,16,5,EV,IAH,BHM,-6.0,562,1.0,0
2298,2015,1,16,5,EV,XNA,ORD,-8.0,522,-19.0,0
2299,2015,1,16,5,DL,ICT,ATL,8.0,782,-5.0,0
2300,2015,1,16,5,DL,ATL,DTW,-1.0,594,-5.0,0
2301,2015,1,16,5,DL,TPA,ATL,-5.0,406,2.0,0
2302,2015,1,16,5,DL,IAH,ATL,-4.0,689,-2.0,0
2303,2015,1,16,5,MQ,STL,LGA,57.0,888,87.0,0
2304,2015,1,16,5,WN,MCI,MSP,-2.0,393,28.0,0
2305,2015,1,16,5,WN,HOU,LAS,-1.0,1235,-10.0,0
2306,2015,1,16,5,WN,MDW,DCA,11.0,601,4.0,0
2307,2015,1,16,5,OO,SGF,ORD,8.0,438,12.0,0
2308,2015,1,16,5,WN,BUR,SJC,-5.0,296,-8.0,0
2309,2015,1,16,5,US,PHL,MSP,-3.0,980,2.0,0
2310,2015,1,16,5,WN,BOS,STL,40.0,1047,19.0,0
2311,2015,1,16,5,EV,LEX,ATL,1.0,304,-14.0,0
2312,2015,1,16,5,WN,FLL,STL,1.0,1056,-1.0,0
2313,2015,1,16,5,AA,LGA,ORD,-2.0,733,-3.0,0
2314,2015,1,16,5,DL,SEA,SLC,0.0,689,-9.0,0
2315,2015,1,16,5,WN,BHM,MDW,8.0,570,0.0,0
2316,2015,1,16,5,WN,ATL,AUS,-3.0,813,-16.0,0
2317,2015,1,16,5,MQ,FSM,DFW,-11.0,227,2.0,0
2318,2015,1,16,5,OO,YUM,PHX,-9.0,160,-17.0,0
2319,2015,1,16,5,WN,RSW,BWI,7.0,919,15.0,0
2320,2015,1,16,5,B6,BOS,FLL,3.0,1237,-27.0,0
2321,2015,1,16,5,US,MCO,CLT,-6.0,468,-9.0,0
2322,2015,1,16,5,WN,DEN,MSP,-3.0,680,-25.0,0
2323,2015,1,16,5,UA,EWR,IAH,0.0,1400,-21.0,0
2324,2015,1,16,5,US,RDU,CLT,1.0,130,-10.0,0
2325,2015,1,16,5,US,PHX,MKE,-6.0,1460,9.0,0
2326,2015,1,16,5,AA,DFW,DAY,-1.0,861,-5.0,0
2327,2015,1,16,5,B6,MCO,SLC,-8.0,1931,11.0,0
2328,2015,1,16,5,DL,DTW,MDW,-6.0,228,-16.0,0
2329,2015,1,16,5,WN,LAX,PHX,62.0,370,55.0,0
2330,2015,1,16,5,MQ,DFW,CID,-1.0,685,-1.0,0
2331,2015,1,16,5,WN,SAN,ABQ,-5.0,628,-8.0,0
2332,2015,1,16,5,WN,ATL,CAK,-1.0,528,-10.0,0
2333,2015,1,16,5,WN,LAS,BUR,-5.0,223,-15.0,0
2334,2015,1,16,5,OO,LAX,MRY,34.0,266,40.0,0
2335,2015,1,16,5,EV,ATL,PIA,-5.0,565,-8.0,0
2336,2015,1,16,5,WN,STL,OMA,-2.0,342,-8.0,0
2337,2015,1,16,5,AA,MIA,BWI,1.0,946,5.0,0
2338,2015,1,16,5,DL,ATL,LAX,20.0,1947,-19.0,0
2339,2015,1,16,5,EV,MSP,FSD,-4.0,196,-22.0,0
2340,2015,1,16,5,DL,ATL,VPS,-2.0,250,-13.0,0
2341,2015,1,16,5,US,CLT,EWR,18.0,529,13.0,0
2342,2015,1,16,5,AA,DFW,DEN,-5.0,641,-10.0,0
2343,2015,1,16,5,US,KOA,PHX,,2860,,1
2344,2015,1,17,6,NK,PHX,ORD,-13.0,1440,-5.0,0
2345,2015,1,17,6,HA,LAS,HNL,-19.0,2762,-3.0,0
2346,2015,1,17,6,OO,BJI,MSP,-9.0,199,10.0,0
2347,2015,1,17,6,WN,DTW,BWI,-4.0,409,-20.0,0
2348,2015,1,17,6,MQ,XNA,ORD,-5.0,522,-22.0,0
2349,2015,1,17,6,UA,SFO,IAH,-3.0,1635,-14.0,0
2350,2015,1,17,6,US,RSW,PHL,-11.0,993,-9.0,0
2351,2015,1,17,6,AA,BNA,LAX,-2.0,1797,-16.0,0
2352,2015,1,17,6,DL,PIT,ATL,-3.0,526,-27.0,0
2353,2015,1,17,6,EV,TYR,IAH,-10.0,163,-12.0,0
2354,2015,1,17,6,MQ,BIS,DFW,-9.0,977,-6.0,0
2355,2015,1,17,6,US,BNA,CLT,-13.0,328,8.0,0
2356,2015,1,17,6,AS,SAN,SEA,-8.0,1050,-21.0,0
2357,2015,1,17,6,B6,HPN,MCO,4.0,972,-11.0,0
2358,2015,1,17,6,OO,ASE,DEN,-2.0,125,-5.0,0
2359,2015,1,17,6,US,RSW,CLT,-8.0,600,-13.0,0
2360,2015,1,17,6,OO,SLC,CDC,-8.0,221,0.0,0
2361,2015,1,17,6,UA,SNA,ORD,-4.0,1726,-14.0,0
2362,2015,1,17,6,WN,PHL,MCO,-4.0,861,0.0,0
2363,2015,1,17,6,WN,PHX,SAN,-4.0,304,-8.0,0
2364,2015,1,17,6,EV,TYS,ORD,-11.0,475,-8.0,0
2365,2015,1,17,6,WN,DAL,LBB,-2.0,293,-4.0,0
2366,2015,1,17,6,EV,IAH,MAF,-4.0,429,-13.0,0
2367,2015,1,17,6,UA,CLE,DEN,4.0,1201,-9.0,0
2368,2015,1,17,6,AA,ORD,SAN,-6.0,1723,-13.0,0
2369,2015,1,17,6,WN,STL,MSY,1.0,604,-4.0,0
2370,2015,1,17,6,AA,BOS,JFK,4.0,187,4.0,0
2371,2015,1,17,6,VX,LAX,DAL,-2.0,1246,-11.0,0
2372,2015,1,17,6,OO,BUR,SFO,47.0,326,47.0,0
2373,2015,1,17,6,US,PHX,IAH,-2.0,1009,-6.0,0
2374,2015,1,17,6,B6,TPA,BOS,-4.0,1185,-11.0,0
2375,2015,1,17,6,US,DEN,CLT,-7.0,1337,-22.0,0
2376,2015,1,17,6,WN,PHX,ATL,21.0,1587,4.0,0
2377,2015,1,17,6,OO,IAH,JAC,61.0,1265,,0
2378,2015,1,17,6,AS,SEA,MSY,-1.0,2086,-35.0,0
2379,2015,1,17,6,WN,ATL,CMH,-8.0,447,-27.0,0
2380,2015,1,17,6,EV,MFE,IAH,-10.0,316,1.0,0
2381,2015,1,17,6,UA,SAT,IAH,-6.0,191,-7.0,0
2382,2015,1,17,6,UA,IAH,IAD,0.0,1190,-9.0,0
2383,2015,1,17,6,WN,BWI,MDW,-3.0,611,-14.0,0
2384,2015,1,17,6,US,RSW,PHL,-2.0,993,-11.0,0
2385,2015,1,17,6,WN,IND,BWI,-3.0,516,-15.0,0
2386,2015,1,17,6,WN,SLC,PHX,0.0,507,-4.0,0
2387,2015,1,17,6,EV,DTW,CID,-4.0,430,-19.0,0
2388,2015,1,17,6,DL,ATL,PHL,-4.0,666,-16.0,0
2389,2015,1,17,6,EV,IAD,CAE,-10.0,401,-20.0,0
2390,2015,1,17,6,MQ,ORD,LSE,13.0,215,2.0,0
2391,2015,1,17,6,EV,SBN,ORD,-10.0,84,-13.0,0
2392,2015,1,17,6,DL,ATL,MSP,0.0,907,-21.0,0
2393,2015,1,17,6,EV,IAH,SDF,-4.0,788,-15.0,0
2394,2015,1,17,6,AA,ORD,MCO,-2.0,1005,10.0,0
2395,2015,1,17,6,OO,FLG,PHX,-6.0,119,-5.0,0
2396,2015,1,17,6,UA,SFO,LAS,7.0,414,5.0,0
2397,2015,1,17,6,UA,LAX,IAD,6.0,2288,-15.0,0
2398,2015,1,17,6,DL,JAN,ATL,-6.0,341,-24.0,0
2399,2015,1,17,6,WN,OAK,LAX,56.0,337,51.0,0
2400,2015,1,17,6,DL,DFW,ATL,-5.0,731,-15.0,0
2401,2015,1,17,6,UA,SNA,DEN,-1.0,846,-15.0,0
2402,2015,1,17,6,DL,RNO,SLC,-1.0,422,-8.0,0
2403,2015,1,17,6,OO,SUN,DEN,-11.0,557,-9.0,0
2404,2015,1,17,6,UA,DEN,IAH,8.0,862,2.0,0
2405,2015,1,17,6,US,PHL,ORD,1.0,678,-10.0,0
2406,2015,1,17,6,US,PHL,TPA,0.0,920,-5.0,0
2407,2015,1,17,6,VX,DAL,LAX,-6.0,1246,-13.0,0
2408,2015,1,17,6,EV,ORD,HPN,-11.0,738,-5.0,0
2409,2015,1,17,6,EV,ATL,DHN,-8.0,170,-16.0,0
2410,2015,1,17,6,VX,SAN,SFO,47.0,447,35.0,0
2411,2015,1,17,6,WN,LAS,RNO,-5.0,345,-4.0,0
2412,2015,1,17,6,AA,DFW,PIT,-2.0,1067,-7.0,0
2413,2015,1,17,6,OO,SFO,BUR,34.0,326,33.0,0
2414,2015,1,17,6,AA,MIA,STL,39.0,1068,34.0,0
2415,2015,1,17,6,OO,LAX,ELP,-5.0,715,2.0,0
2416,2015,1,17,6,MQ,STL,LGA,46.0,888,38.0,0
2417,2015,1,17,6,DL,LAX,ATL,-2.0,1947,-19.0,0
2418,2015,1,17,6,EV,VPS,IAH,-9.0,528,-15.0,0
2419,2015,1,17,6,WN,MHT,MCO,-3.0,1142,-32.0,0
2420,2015,1,17,6,AA,SAT,DFW,-11.0,247,-6.0,0
2421,2015,1,17,6,US,PHX,LAS,-1.0,255,-4.0,0
2422,2015,1,17,6,MQ,ORD,FNT,-4.0,223,-16.0,0
2423,2015,1,17,6,AS,LIH,SJC,94.0,2466,52.0,0
2424,2015,1,17,6,NK,ORD,LAS,-6.0,1514,-12.0,0
2425,2015,1,17,6,AA,MIA,TPA,-3.0,204,-12.0,0
2426,2015,1,17,6,WN,SAT,DAL,-4.0,248,-9.0,0
2427,2015,1,17,6,WN,SJU,BWI,-4.0,1565,5.0,0
2428,2015,1,17,6,AA,JFK,DFW,13.0,1391,-25.0,0
2429,2015,1,17,6,DL,ATL,FLL,0.0,581,-15.0,0
2430,2015,1,17,6,WN,LAS,PHX,-4.0,255,-7.0,0
2431,2015,1,17,6,WN,CLE,MDW,-1.0,307,-3.0,0
2432,2015,1,17,6,EV,MHK,DFW,11.0,431,3.0,0
2433,2015,1,17,6,OO,LAX,SAN,-5.0,109,-7.0,0
2434,2015,1,17,6,WN,DAL,ABQ,-4.0,580,1.0,0
2435,2015,1,17,6,US,SLC,PHX,-8.0,507,-15.0,0
2436,2015,1,17,6,WN,LAS,SLC,19.0,368,8.0,0
2437,2015,1,17,6,WN,MSY,ATL,2.0,425,-14.0,0
2438,2015,1,17,6,AA,JFK,EGE,-9.0,1746,-27.0,0
2439,2015,1,17,6,B6,JFK,BUR,-9.0,2465,-36.0,0
2440,2015,1,17,6,WN,LAS,SNA,-2.0,226,-5.0,0
2441,2015,1,17,6,EV,IAH,TYR,-13.0,163,-17.0,0
2442,2015,1,17,6,US,CLT,BDL,-8.0,644,-16.0,0
2443,2015,1,17,6,WN,BWI,BNA,-1.0,587,-11.0,0
2444,2015,1,17,6,AS,OAK,SEA,-8.0,671,-21.0,0
2445,2015,1,17,6,WN,SEA,SAN,-3.0,1050,-2.0,0
2446,2015,1,17,6,UA,IAH,MSY,4.0,305,-10.0,0
2447,2015,1,17,6,UA,EWR,MCO,25.0,937,-3.0,0
2448,2015,1,17,6,DL,MSP,LGA,-1.0,1020,-14.0,0
2449,2015,1,17,6,VX,SFO,LAS,-5.0,414,-11.0,0
2450,2015,1,17,6,AS,SEA,LAX,-11.0,954,0.0,0
2451,2015,1,17,6,US,CLT,DFW,-2.0,936,14.0,0
2452,2015,1,17,6,F9,CVG,PHX,-13.0,1569,-16.0,0
2453,2015,1,17,6,F9,MCO,DEN,47.0,1546,44.0,0
2454,2015,1,17,6,DL,ATL,BWI,25.0,577,8.0,0
2455,2015,1,17,6,DL,ATL,JAX,-2.0,270,-6.0,0
2456,2015,1,17,6,DL,LAS,JFK,-11.0,2248,-13.0,0
2457,2015,1,18,7,NK,ORD,FLL,-5.0,1182,-17.0,0
2458,2015,1,18,7,US,BOS,CLT,-3.0,728,0.0,0
2459,2015,1,18,7,DL,SGF,ATL,-3.0,563,-34.0,0
2460,2015,1,18,7,DL,DEN,ATL,-4.0,1199,-36.0,0
2461,2015,1,18,7,WN,STL,BWI,-8.0,738,-27.0,0
2462,2015,1,18,7,UA,SAN,DEN,-2.0,853,-9.0,0
2463,2015,1,18,7,AA,LGA,ORD,-5.0,733,-37.0,0
2464,2015,1,18,7,EV,GTR,ATL,-4.0,241,-16.0,0
2465,2015,1,18,7,WN,ATL,DAL,-8.0,721,-15.0,0
2466,2015,1,18,7,WN,SMF,LAS,-5.0,397,-10.0,0
2467,2015,1,18,7,WN,SLC,LAX,-2.0,590,-18.0,0
2468,2015,1,18,7,UA,SFO,EWR,1.0,2565,-2.0,0
2469,2015,1,18,7,AS,SEA,ORD,-2.0,1721,-20.0,0
2470,2015,1,18,7,AS,SEA,LIH,-2.0,2701,-28.0,0
2471,2015,1,18,7,UA,SFO,ATL,-8.0,2139,-18.0,0
2472,2015,1,18,7,B6,BOS,SAV,-8.0,901,-18.0,0
2473,2015,1,18,7,EV,MOB,IAH,-6.0,427,-12.0,0
2474,2015,1,18,7,B6,LGA,MCO,1.0,950,3.0,0
2475,2015,1,18,7,MQ,DFW,AMA,6.0,312,2.0,0
2476,2015,1,18,7,EV,PIT,LGA,-9.0,335,-19.0,0
2477,2015,1,18,7,WN,BWI,BNA,-1.0,587,-20.0,0
2478,2015,1,18,7,DL,FLL,ATL,57.0,581,43.0,0
2479,2015,1,18,7,UA,DCA,ORD,-1.0,612,-21.0,0
2480,2015,1,18,7,US,PHX,MCO,2.0,1849,-2.0,0
2481,2015,1,18,7,US,PHX,PIT,-5.0,1814,-7.0,0
2482,2015,1,18,7,DL,GSP,ATL,-4.0,153,-18.0,0
2483,2015,1,18,7,B6,BOS,SEA,-7.0,2496,-20.0,0
2484,2015,1,18,7,US,PHL,RSW,85.0,993,76.0,0
2485,2015,1,18,7,EV,DEN,SHV,-6.0,792,-16.0,0
2486,2015,1,18,7,EV,BDL,IAD,-8.0,326,12.0,0
2487,2015,1,18,7,WN,MAF,HOU,-4.0,441,-9.0,0
2488,2015,1,18,7,WN,SJC,LAS,-5.0,386,-14.0,0
2489,2015,1,18,7,WN,SAN,SMF,9.0,480,5.0,0
2490,2015,1,18,7,OO,PHX,SEA,-5.0,1107,0.0,0
2491,2015,1,18,7,OO,PDX,DEN,-13.0,991,-30.0,0
2492,2015,1,18,7,MQ,MLU,DFW,-5.0,293,1.0,0
2493,2015,1,18,7,MQ,MEM,ORD,-12.0,491,-12.0,0
2494,2015,1,18,7,DL,LGA,ATL,49.0,762,29.0,0
2495,2015,1,18,7,OO,TUS,LAX,94.0,451,130.0,0
2496,2015,1,18,7,OO,SLC,JAC,5.0,205,10.0,0
2497,2015,1,18,7,US,PHL,LAS,41.0,2176,40.0,0
2498,2015,1,18,7,AA,DFW,HDN,0.0,769,0.0,0
2499,2015,1,18,7,UA,MCO,EWR,8.0,937,-11.0,0
2500,2015,1,18,7,EV,MSP,IAH,0.0,1034,-17.0,0
2501,2015,1,18,7,WN,MDW,DEN,-5.0,895,-30.0,0
2502,2015,1,18,7,DL,SEA,ANC,-5.0,1448,-17.0,0
2503,2015,1,18,7,US,PHL,CLT,0.0,449,2.0,0
2504,2015,1,18,7,AA,SJU,JFK,-5.0,1598,-13.0,0
2505,2015,1,18,7,OO,ORD,OMA,-3.0,416,-3.0,0
2506,2015,1,18,7,DL,BDL,DTW,113.0,549,113.0,0
2507,2015,1,18,7,WN,ABQ,LAS,1.0,486,12.0,0
2508,2015,1,18,7,UA,ORD,ALB,-6.0,723,-12.0,0
2509,2015,1,18,7,WN,HOU,TUL,-3.0,453,-9.0,0
2510,2015,1,18,7,EV,MSP,XNA,-9.0,596,-20.0,0
2511,2015,1,18,7,WN,PHX,LAS,-4.0,255,-7.0,0
2512,2015,1,18,7,OO,PHX,MCI,-2.0,1044,3.0,0
2513,2015,1,18,7,OO,ABR,MSP,-10.0,257,-5.0,0
2514,2015,1,18,7,DL,MDW,ATL,-1.0,591,-30.0,0
2515,2015,1,18,7,EV,PHF,ATL,-4.0,508,-9.0,0
2516,2015,1,18,7,WN,MKE,BOS,-9.0,860,-5.0,0
2517,2015,1,18,7,HA,HNL,LIH,-4.0,102,-8.0,0
2518,2015,1,18,7,UA,EWR,CLE,0.0,404,-21.0,0
2519,2015,1,18,7,WN,SFO,SAN,114.0,447,107.0,0
2520,2015,1,18,7,OO,SBP,SFO,211.0,190,201.0,0
2521,2015,1,18,7,WN,BNA,MSY,-7.0,471,-23.0,0
2522,2015,1,18,7,WN,MSP,DEN,20.0,680,0.0,0
2523,2015,1,18,7,WN,MSP,ATL,-3.0,907,-25.0,0
2524,2015,1,18,7,DL,ATL,LGA,12.0,762,-1.0,0
2525,2015,1,18,7,DL,FLL,ATL,-4.0,581,-27.0,0
2526,2015,1,18,7,US,FLL,CLT,-3.0,631,-21.0,0
2527,2015,1,18,7,US,DCA,LGA,-2.0,214,2.0,0
2528,2015,1,18,7,WN,ATL,JAX,2.0,270,-13.0,0
2529,2015,1,18,7,AA,LIH,LAX,9.0,2615,-13.0,0
2530,2015,1,18,7,AA,DCA,ORD,-4.0,612,-19.0,0
2531,2015,1,18,7,EV,AGS,ATL,-7.0,143,0.0,0
2532,2015,1,18,7,WN,OKC,PHX,-3.0,833,-6.0,0
2533,2015,1,18,7,DL,STL,ATL,-4.0,484,-26.0,0
2534,2015,1,18,7,US,MCO,CLT,3.0,468,-10.0,0
2535,2015,1,18,7,WN,AUS,DEN,117.0,775,104.0,0
2536,2015,1,18,7,WN,ATL,MCI,-1.0,692,-4.0,0
2537,2015,1,18,7,DL,LIT,ATL,-6.0,453,-17.0,0
2538,2015,1,18,7,WN,LAS,TPA,0.0,1984,-14.0,0
2539,2015,1,18,7,WN,BOS,CAK,-8.0,549,-23.0,0
2540,2015,1,18,7,AA,ORD,PDX,-4.0,1739,1.0,0
2541,2015,1,18,7,OO,LAX,MRY,42.0,266,40.0,0
2542,2015,1,18,7,EV,GSP,ORD,-3.0,578,-5.0,0
2543,2015,1,18,7,WN,CLT,MDW,-1.0,584,-20.0,0
2544,2015,1,18,7,UA,LGA,IAH,-3.0,1416,-48.0,0
2545,2015,1,18,7,OO,IAH,MKE,2.0,984,5.0,0
2546,2015,1,18,7,WN,BWI,MDW,-6.0,611,-23.0,0
2547,2015,1,18,7,WN,SJC,LAX,28.0,308,31.0,0
2548,2015,1,18,7,EV,IAH,HOB,-4.0,501,-14.0,0
2549,2015,1,18,7,EV,CLT,EWR,55.0,529,69.0,0
2550,2015,1,18,7,VX,DAL,DCA,8.0,1184,13.0,0
2551,2015,1,18,7,AS,STL,SEA,-4.0,1709,-1.0,0
2552,2015,1,18,7,B6,ORD,JFK,5.0,740,19.0,0
2553,2015,1,18,7,B6,HPN,PBI,164.0,1056,153.0,0
2554,2015,1,18,7,DL,ATL,LGA,26.0,762,23.0,0
2555,2015,1,18,7,MQ,EVV,ORD,-20.0,273,7.0,0
2556,2015,1,18,7,US,ORD,PHL,-7.0,678,-7.0,0
2557,2015,1,18,7,B6,EWR,PBI,-4.0,1023,-13.0,0
2558,2015,1,18,7,UA,DEN,SAN,12.0,853,6.0,0
2559,2015,1,18,7,AA,DFW,MCO,-2.0,985,-1.0,0
2560,2015,1,18,7,DL,ATL,CHO,1.0,457,18.0,0
2561,2015,1,18,7,UA,IAH,SAT,9.0,191,2.0,0
2562,2015,1,18,7,F9,IAH,DEN,-5.0,862,2.0,0
2563,2015,1,18,7,B6,BOS,LAX,0.0,2611,-16.0,0
2564,2015,1,18,7,B6,JFK,SMF,3.0,2521,-2.0,0
2565,2015,1,18,7,AA,MIA,DCA,0.0,919,-13.0,0
2566,2015,1,18,7,OO,LAX,TUS,2.0,451,10.0,0
2567,2015,1,18,7,B6,CLT,JFK,27.0,541,40.0,0
2568,2015,1,18,7,B6,JFK,ABQ,-3.0,1826,-40.0,0
2569,2015,1,18,7,DL,ATL,SFO,-3.0,2139,-25.0,0
2570,2015,1,18,7,MQ,ORD,TVC,10.0,224,13.0,0
2571,2015,1,18,7,MQ,DFW,GJT,-6.0,773,-11.0,0
2572,2015,1,18,7,EV,DTW,LAN,-3.0,74,-18.0,0
2573,2015,1,18,7,NK,FLL,MYR,136.0,529,,0
2574,2015,1,18,7,OO,SLC,VEL,-5.0,132,-20.0,0
2575,2015,1,18,7,DL,SLC,BZN,-1.0,347,-10.0,0
2576,2015,1,18,7,WN,DAL,LAS,40.0,1067,25.0,0
2577,2015,1,18,7,AA,ORD,STL,28.0,258,23.0,0
2578,2015,1,18,7,AS,SEA,SJC,-1.0,697,3.0,0
2579,2015,1,18,7,WN,DAL,MDW,16.0,793,11.0,0
2580,2015,1,18,7,DL,ATL,PVD,-6.0,903,2.0,0
2581,2015,1,18,7,WN,ATL,PIT,-3.0,526,-1.0,0
2582,2015,1,18,7,DL,ATL,BNA,1.0,214,-5.0,0
2583,2015,1,18,7,US,CLT,PIT,-2.0,366,-3.0,0
2584,2015,1,18,7,AS,PDX,ANC,-5.0,1542,-19.0,0
2585,2015,1,18,7,OO,SFO,MRY,-8.0,77,-17.0,0
2586,2015,1,18,7,AS,SEA,FAI,0.0,1533,-16.0,0
2587,2015,1,19,1,WN,ALB,MDW,-5.0,717,-33.0,0
2588,2015,1,19,1,US,DCA,CLT,-8.0,331,-16.0,0
2589,2015,1,19,1,US,OAK,PHX,-3.0,646,-12.0,0
2590,2015,1,19,1,WN,DEN,PHX,-3.0,602,-28.0,0
2591,2015,1,19,1,WN,MDW,LGA,-7.0,725,-4.0,0
2592,2015,1,19,1,B6,FLL,LGA,-4.0,1076,1.0,0
2593,2015,1,19,1,DL,RDU,ATL,-6.0,356,-24.0,0
2594,2015,1,19,1,EV,ERI,DTW,-7.0,164,-21.0,0
2595,2015,1,19,1,MQ,BNA,ORD,-8.0,409,-16.0,0
2596,2015,1,19,1,F9,PHX,DEN,170.0,602,161.0,0
2597,2015,1,19,1,WN,BUF,MDW,-1.0,468,-17.0,0
2598,2015,1,19,1,EV,CSG,ATL,-4.0,83,1.0,0
2599,2015,1,19,1,AA,DFW,MIA,-2.0,1121,-15.0,0
2600,2015,1,19,1,UA,DFW,IAH,-7.0,224,-15.0,0
2601,2015,1,19,1,AA,LAX,SFO,-2.0,337,-6.0,0
2602,2015,1,19,1,MQ,ORD,IND,-3.0,177,23.0,0
2603,2015,1,19,1,WN,LGA,STL,-2.0,888,-22.0,0
2604,2015,1,19,1,B6,JFK,PBI,-3.0,1028,-22.0,0
2605,2015,1,19,1,B6,HPN,FLL,-2.0,1097,1.0,0
2606,2015,1,19,1,EV,MSP,MDW,-4.0,349,-9.0,0
2607,2015,1,19,1,NK,ATL,FLL,0.0,581,-6.0,0
2608,2015,1,19,1,WN,MCO,BNA,-2.0,616,-4.0,0
2609,2015,1,19,1,AA,MIA,IAH,-3.0,964,-20.0,0
2610,2015,1,19,1,EV,LCH,IAH,-5.0,127,18.0,0
2611,2015,1,19,1,WN,TPA,FLL,-4.0,197,-10.0,0
2612,2015,1,19,1,OO,BUR,SLC,-12.0,574,-18.0,0
2613,2015,1,19,1,WN,TPA,MSY,-3.0,488,-15.0,0
2614,2015,1,19,1,UA,BDL,ORD,0.0,783,-19.0,0
2615,2015,1,19,1,OO,LAX,SMF,-3.0,373,5.0,0
2616,2015,1,19,1,MQ,MSP,ORD,2.0,334,0.0,0
2617,2015,1,19,1,UA,ORD,IAH,2.0,925,-20.0,0
2618,2015,1,19,1,US,CLT,BOS,7.0,728,15.0,0
2619,2015,1,19,1,UA,DEN,ORD,-2.0,888,-7.0,0
2620,2015,1,19,1,B6,HPN,MCO,16.0,972,-1.0,0
2621,2015,1,19,1,OO,CEC,SFO,97.0,304,83.0,0
2622,2015,1,19,1,OO,SBN,DTW,124.0,157,112.0,0
2623,2015,1,19,1,OO,SLC,ORD,-1.0,1250,-19.0,0
2624,2015,1,19,1,DL,ATL,PHX,1.0,1587,-6.0,0
2625,2015,1,19,1,F9,DEN,LAX,-7.0,862,18.0,0
2626,2015,1,19,1,MQ,CVG,DFW,8.0,812,2.0,0
2627,2015,1,19,1,UA,LAS,DEN,-2.0,628,-5.0,0
2628,2015,1,19,1,HA,LAX,HNL,-8.0,2556,-7.0,0
2629,2015,1,19,1,DL,ATL,CLE,-2.0,554,-4.0,0
2630,2015,1,19,1,F9,ATL,DEN,35.0,1199,20.0,0
2631,2015,1,19,1,WN,MDW,RSW,-4.0,1105,-14.0,0
2632,2015,1,19,1,MQ,DFW,CID,-2.0,685,-14.0,0
2633,2015,1,19,1,B6,JFK,MCO,-3.0,944,-26.0,0
2634,2015,1,19,1,AA,LAS,DFW,13.0,1055,3.0,0
2635,2015,1,19,1,MQ,ORD,LEX,-4.0,323,-9.0,0
2636,2015,1,19,1,DL,MCO,ATL,-1.0,404,-16.0,0
2637,2015,1,19,1,OO,RNO,SFO,122.0,192,137.0,0
2638,2015,1,19,1,WN,LAX,MDW,10.0,1750,-8.0,0
2639,2015,1,19,1,UA,SFO,LAX,-1.0,337,2.0,0
2640,2015,1,19,1,AA,ORD,DFW,-4.0,802,-23.0,0
2641,2015,1,19,1,OO,LAX,COS,43.0,833,38.0,0
2642,2015,1,19,1,EV,IAH,LIT,-5.0,374,-9.0,0
2643,2015,1,19,1,OO,ORD,MKE,13.0,67,7.0,0
2644,2015,1,19,1,AS,PDX,ORD,-6.0,1739,-36.0,0
2645,2015,1,19,1,EV,DTW,ERI,-1.0,164,-18.0,0
2646,2015,1,19,1,EV,IAH,CVG,-3.0,871,1.0,0
2647,2015,1,19,1,US,ATL,CLT,-2.0,226,-5.0,0
2648,2015,1,19,1,WN,FLL,DAL,-4.0,1108,-20.0,0
2649,2015,1,19,1,DL,RSW,ATL,-8.0,515,-16.0,0
2650,2015,1,19,1,OO,SFO,SAT,71.0,1482,48.0,0
2651,2015,1,19,1,WN,ELP,HOU,-5.0,677,-10.0,0
2652,2015,1,19,1,MQ,CVG,DFW,15.0,812,28.0,0
2653,2015,1,19,1,WN,MDW,STL,63.0,251,52.0,0
2654,2015,1,19,1,B6,LAX,JFK,64.0,2475,64.0,0
2655,2015,1,19,1,MQ,ORD,SDF,-6.0,287,-14.0,0
2656,2015,1,19,1,EV,MSP,BIS,-5.0,386,-13.0,0
2657,2015,1,19,1,EV,DEN,TUS,-2.0,639,-2.0,0
2658,2015,1,19,1,US,PHX,ONT,13.0,325,19.0,0
2659,2015,1,19,1,US,CLT,MCO,-5.0,468,-16.0,0
2660,2015,1,19,1,EV,ORD,BNA,-4.0,409,-14.0,0
2661,2015,1,19,1,US,CLT,LAS,-5.0,1916,-10.0,0
2662,2015,1,19,1,EV,EWR,IND,-10.0,645,-28.0,0
2663,2015,1,19,1,WN,DAL,STL,-1.0,546,-2.0,0
2664,2015,1,19,1,MQ,ORD,CID,-6.0,196,-11.0,0
2665,2015,1,19,1,OO,ORD,STC,44.0,394,51.0,0
2666,2015,1,19,1,WN,SFO,PHX,4.0,651,-17.0,0
2667,2015,1,19,1,WN,DEN,PDX,-1.0,991,-7.0,0
2668,2015,1,19,1,UA,SFO,CLE,20.0,2161,-1.0,0
2669,2015,1,19,1,WN,BUR,OAK,8.0,325,5.0,0
2670,2015,1,19,1,AA,SFO,ORD,81.0,1846,63.0,0
